dedupe_key,source,search_keyword,posting_company_name,title_bracket_text,preferred_company_name,job_title,job_url,location,experience,education,employment_type,deadline,job_sector_text,metadata_text,industry_signals,cs_terms,is_cs_relevant,cs_match_terms,excluded_noise_terms,inferred_industry,industry_reason
https://www.jobkorea.co.kr/Recruit/GI_Read/49387335,jobkorea,고객상담,클로이 잉글리쉬,클로이 잉글리쉬,클로이 잉글리쉬,[클로이 잉글리쉬] 초등 중등 영어강사 모집,https://www.jobkorea.co.kr/Recruit/GI_Read/49387335?Oem_Code=C1&logpath=1&stext=%EA%B3%A0%EA%B0%9D%EC%83%81%EB%8B%B4&listno=1&sc=808,경기 수원시,경력,,,,,"오늘 뜬 따끈한 공고 | 스크랩 | [클로이 잉글리쉬] 초등 중등 영어강사 모집 | 클로이 잉글리쉬 | 경기 수원시 | 학원·어학원·교육원, 학원강사 | AD | 경력",education,,false,,,교육/학원,"matched: 교육, 학원, 어학"
https://www.jobkorea.co.kr/Recruit/GI_Read/49391768,jobkorea,고객상담,㈜우리정보통신,실적무관/기본급보장,실적무관/기본급보장,[실적무관/기본급보장] 고객 문의 상담원 모집 (인터넷끝판왕 천안지점),https://www.jobkorea.co.kr/Recruit/GI_Read/49391768?Oem_Code=C1&logpath=1&stext=%EA%B3%A0%EA%B0%9D%EC%83%81%EB%8B%B4&listno=3&sc=630,충남 천안시 외 1,[실적무관/기본급보장] 고객 문의 상담원 모집 (인터넷끝판왕 천안지점),경력무관,,,,"오늘 뜬 따끈한 공고 | 스크랩 | [실적무관/기본급보장] 고객 문의 상담원 모집 (인터넷끝판왕 천안지점) | ㈜우리정보통신 | 충남 천안시 외 1 | 네트워크·통신서비스, 서비스영업, 인바운드상담원, 아웃바운드상담원 | 월급 ~220만원 | 경력무관",telecom_media,상담원;인바운드;아웃바운드,true,상담원;인바운드;아웃바운드,,금융/보험,matched: 보장
https://www.jobkorea.co.kr/Recruit/GI_Read/49391740,jobkorea,고객상담,㈜우리정보통신,실적무관/기본급보장,실적무관/기본급보장,[실적무관/기본급보장] 고객 문의 상담원 모집 (인터넷끝판왕 본사),https://www.jobkorea.co.kr/Recruit/GI_Read/49391740?Oem_Code=C1&logpath=1&stext=%EA%B3%A0%EA%B0%9D%EC%83%81%EB%8B%B4&listno=4&sc=630,경기 시흥시 외 5,[실적무관/기본급보장] 고객 문의 상담원 모집 (인터넷끝판왕 본사),경력무관,,,,"오늘 뜬 따끈한 공고 | 스크랩 | [실적무관/기본급보장] 고객 문의 상담원 모집 (인터넷끝판왕 본사) | ㈜우리정보통신 | 경기 시흥시 외 5 | 네트워크·통신서비스, 서비스영업, 인바운드상담원, 아웃바운드상담원 | 월급 ~220만원 | 경력무관",telecom_media,상담원;인바운드;아웃바운드,true,상담원;인바운드;아웃바운드,,금융/보험,matched: 보장
https://www.jobkorea.co.kr/Recruit/GI_Read/49391687,jobkorea,고객상담,법무법인와이케이,법무법인 YK,법무법인 YK,[법무법인 YK] 대구분사무소 리셉션 채용,https://www.jobkorea.co.kr/Recruit/GI_Read/49391687?Oem_Code=C1&logpath=1&stext=%EA%B3%A0%EA%B0%9D%EC%83%81%EB%8B%B4&listno=5&sc=630,[법무법인 YK] 대구분사무소 리셉션 채용,신입 지원 가능,,,,,"신입 지원 가능 | 스크랩 | [법무법인 YK] 대구분사무소 리셉션 채용 | 법무법인와이케이 | 대구 수성구 | 회계·세무·법무, 안내데스크·리셉셔니스트 | 신입·경력",,,false,,,기타/불명,명확한 산업 키워드 없음
https://www.jobkorea.co.kr/Recruit/GI_Read/49382981,jobkorea,고객상담,수학학원,,수학학원,중등부를 함께 이끌어갈 수학 선생님 모십니다(초중등),https://www.jobkorea.co.kr/Recruit/GI_Read/49382981?Oem_Code=C1&logpath=1&stext=%EA%B3%A0%EA%B0%9D%EC%83%81%EB%8B%B4&listno=2&sc=808,경기 용인시,경력,,,,,"스크랩 | 중등부를 함께 이끌어갈 수학 선생님 모십니다(초중등) | 수학학원 | 경기 용인시 | 학원·어학원·교육원, 학원강사 | AD | 경력",education,,false,,,교육/학원,"matched: 교육, 학원, 어학"
https://www.jobkorea.co.kr/Recruit/GI_Read/49391686,jobkorea,고객상담,카새로이,,카새로이,고객상담(CS) 및 발주정리,https://www.jobkorea.co.kr/Recruit/GI_Read/49391686?Oem_Code=C1&logpath=1&stext=%EA%B3%A0%EA%B0%9D%EC%83%81%EB%8B%B4&listno=6&sc=630,경기 화성시 외 2,경력무관,,,,,"오늘 뜬 따끈한 공고 | 스크랩 | 고객상담(CS) 및 발주정리 | 카새로이 | 경기 화성시 외 2 | 백화점·유통·도소매, 사무보조, 서비스영업, 인바운드상담원 | 시급 10,320원~ | 경력무관",,고객상담;상담원;인바운드;CS,true,고객상담;상담원;인바운드;CS,,제조/유통,matched: 유통
https://www.jobkorea.co.kr/Recruit/GI_Read/49391681,jobkorea,고객상담,로안컨설팅,로안컨설팅,로안컨설팅,[로안컨설팅] 경영지원팀 고객사 지원업무 담당자 공개 채용,https://www.jobkorea.co.kr/Recruit/GI_Read/49391681?Oem_Code=C1&logpath=1&stext=%EA%B3%A0%EA%B0%9D%EC%83%81%EB%8B%B4&listno=7&sc=630,서울 금천구,경력무관,,,,,"오늘 뜬 따끈한 공고 | 스크랩 | [로안컨설팅] 경영지원팀 고객사 지원업무 담당자 공개 채용 | 로안컨설팅 | 서울 금천구 | 컨설팅·연구·조사, PL·PM·PO, 경영지원, 영업관리 | 연봉 2,800~3,100만원 | 경력무관",,,false,,,기타/불명,명확한 산업 키워드 없음
https://www.jobkorea.co.kr/Recruit/GI_Read/49391631,jobkorea,고객상담,가연결혼정보㈜,,가연결혼정보㈜,가연결혼정보(주) 강남 역삼 본사 신원인증팀 채용공고,https://www.jobkorea.co.kr/Recruit/GI_Read/49391631?Oem_Code=C1&logpath=1&stext=%EA%B3%A0%EA%B0%9D%EC%83%81%EB%8B%B4&listno=8&sc=630,서울 강남구,경력무관,,,,,"오늘 뜬 따끈한 공고 | 스크랩 | 가연결혼정보(주) 강남 역삼 본사 신원인증팀 채용공고 | 가연결혼정보㈜ | 서울 강남구 | 웨딩·상조·이벤트, 사무담당자, 사무보조 | 경력무관",,,false,,,외식/서비스,"matched: 웨딩, 상조"
https://www.jobkorea.co.kr/Recruit/GI_Read/49371995,jobkorea,고객상담,씨앤이영어학원,,씨앤이영어학원,중고등부 영어강사 초빙 (PART/FULL),https://www.jobkorea.co.kr/Recruit/GI_Read/49371995?Oem_Code=C1&logpath=1&stext=%EA%B3%A0%EA%B0%9D%EC%83%81%EB%8B%B4&listno=3&sc=808,대구 수성구,신입 지원 가능,,,,,"신입 지원 가능 | 스크랩 | 중고등부 영어강사 초빙 (PART/FULL) | 씨앤이영어학원 | 대구 수성구 | 학원·어학원·교육원, 학원강사 | 연봉 4,000~6,000만원 | AD | 신입·경력2년↑",education,,false,,,교육/학원,"matched: 교육, 학원, 어학"
https://www.jobkorea.co.kr/Recruit/GI_Read/49390235,jobkorea,고객상담,㈜신지모루,신입/경력,신입/경력,[신입/경력] CX 담당자 채용,https://www.jobkorea.co.kr/Recruit/GI_Read/49390235?Oem_Code=C1&logpath=1&stext=%EA%B3%A0%EA%B0%9D%EC%83%81%EB%8B%B4&listno=9&sc=630,서울 마포구,신입 지원 가능,,,,,"신입 지원 가능 | 스크랩 | [신입/경력] CX 담당자 채용 | ㈜신지모루 | 서울 마포구 | 쇼핑몰·오픈마켓·소셜커머스, 시스템엔지니어, AI/ML엔지니어, 인바운드상담원 | 연봉 3,700만원~ | 신입·경력2년↑",ecommerce_shopping,상담원;인바운드,true,상담원;인바운드,,이커머스/쇼핑몰,"matched: 쇼핑몰, 커머스, 오픈마켓"
https://www.jobkorea.co.kr/Recruit/GI_Read/49391549,jobkorea,고객상담,티엠씨케이주식회사,,티엠씨케이주식회사,여행상품 운영·고객상담(CS) 담당자 채용,https://www.jobkorea.co.kr/Recruit/GI_Read/49391549?Oem_Code=C1&logpath=1&stext=%EA%B3%A0%EA%B0%9D%EC%83%81%EB%8B%B4&listno=11&sc=630,경기 화성시,경력무관,,,,,"오늘 뜬 따끈한 공고 | 스크랩 | 여행상품 운영·고객상담(CS) 담당자 채용 | 티엠씨케이주식회사 | 경기 화성시 | 네트워크·통신서비스, 인바운드상담원 | 연봉 2,900~3,300만원 | 경력무관",travel_leisure;telecom_media,고객상담;상담원;인바운드;CS,true,고객상담;상담원;인바운드;CS,,통신,matched: 통신
https://www.jobkorea.co.kr/Recruit/GI_Read/49341010,jobkorea,고객상담,압구정멘토학원,,압구정멘토학원,"압구정멘토에서 국어, 수학 선생님을 모집합니다",https://www.jobkorea.co.kr/Recruit/GI_Read/49341010?Oem_Code=C1&logpath=1&stext=%EA%B3%A0%EA%B0%9D%EC%83%81%EB%8B%B4&listno=4&sc=808,충북 청주시 외 4,경력무관,,,,,"상여금/인센티브 지급 | 스크랩 | 압구정멘토에서 국어, 수학 선생님을 모집합니다 | 압구정멘토학원 | 충북 청주시 외 4 | 학교(초·중·고·대학·특수), 학원·어학원·교육원, 학교·특수학교교사, 학원강사 | AD | 경력무관 | • | 성과급",education,,false,,,교육/학원,"matched: 교육, 학원, 어학"
https://www.jobkorea.co.kr/Recruit/GI_Read/49391493,jobkorea,고객상담,더웰니스의원,고터역/대만&중국어/영어/인센티브/동종업계최고,고터역/대만&중국어/영어/인센티브/동종업계최고,[고터역/대만&중국어/영어/인센티브/동종업계최고]통역코디&마케팅모집,https://www.jobkorea.co.kr/Recruit/GI_Read/49391493?Oem_Code=C1&logpath=1&stext=%EA%B3%A0%EA%B0%9D%EC%83%81%EB%8B%B4&listno=12&sc=630,서울 서초구,경력무관,,,,,"오늘 뜬 따끈한 공고 | 스크랩 | [고터역/대만&중국어/영어/인센티브/동종업계최고]통역코디&마케팅모집 | 더웰니스의원 | 서울 서초구 | 의료(진료과별), 병원코디네이터, 원무행정 | 경력무관",healthcare_medical,,false,,,병원/헬스케어,"matched: 병원, 의원, 의료"
https://www.jobkorea.co.kr/Recruit/GI_Read/49383913,jobkorea,고객상담,금강자산관리연구소,,금강자산관리연구소,상담 DB기반 금융상담 FA모집/초기교육.활동 피드백 제공,https://www.jobkorea.co.kr/Recruit/GI_Read/49383913?Oem_Code=C1&logpath=1&stext=%EA%B3%A0%EA%B0%9D%EC%83%81%EB%8B%B4&listno=13&sc=630,대전 유성구,경력무관,,,,,"스크랩 | 상담 DB기반 금융상담 FA모집/초기교육.활동 피드백 제공 | 금강자산관리연구소 | 대전 유성구 | 증권·보험·카드, 보험설계사 | 월급 300만원~ | 경력무관",education;finance_insurance,,false,,,금융/보험,"matched: 금융, 보험, 카드, 증권"
https://www.jobkorea.co.kr/Recruit/GI_Read/49391484,jobkorea,고객상담,㈜그린스토어,김포,김포,[김포]그린스토어 상담영양사(약국 내 건강기능식품 상담/판매)채용,https://www.jobkorea.co.kr/Recruit/GI_Read/49391484?Oem_Code=C1&logpath=1&stext=%EA%B3%A0%EA%B0%9D%EC%83%81%EB%8B%B4&listno=14&sc=630,경기 김포시 외 1,신입 지원 가능,,,,,"신입 지원 가능 | 스크랩 | [김포]그린스토어 상담영양사(약국 내 건강기능식품 상담/판매)채용 | ㈜그린스토어 | 경기 김포시 외 1 | 제약·보건·바이오, 영업관리, 인바운드상담원, 영양사 | 연봉 ~3,000만원 | 신입·경력",food_beverage,상담원;인바운드,false,상담원;인바운드,영양사,제조/유통,matched: 식품
https://www.jobkorea.co.kr/Recruit/GI_Read/49340994,jobkorea,고객상담,수학고래 보습학원,수학고래,수학고래,[수학고래] 부천 상동 수학 선생님 모십니다.,https://www.jobkorea.co.kr/Recruit/GI_Read/49340994?Oem_Code=C1&logpath=1&stext=%EA%B3%A0%EA%B0%9D%EC%83%81%EB%8B%B4&listno=5&sc=808,경기 부천시,경력무관,,,,,"스크랩 | [수학고래] 부천 상동 수학 선생님 모십니다. | 수학고래 보습학원 | 경기 부천시 | 학원·어학원·교육원, 학원강사 | 연봉 3,600~4,300만원 | AD | 경력무관",education,,false,,,교육/학원,"matched: 교육, 학원, 어학"
https://www.jobkorea.co.kr/Recruit/GI_Read/49391475,jobkorea,고객상담,주식회사 타다,주,주,(주) 타다 - 영업매니저 수시채용,https://www.jobkorea.co.kr/Recruit/GI_Read/49391475?Oem_Code=C1&logpath=1&stext=%EA%B3%A0%EA%B0%9D%EC%83%81%EB%8B%B4&listno=15&sc=630,경기 수원시,경력무관,,,,,"오늘 뜬 따끈한 공고 | 스크랩 | (주) 타다 - 영업매니저 수시채용 | 주식회사 타다 | 경기 수원시 | 캐피탈·대출, 금융영업, 영업관리 | 경력무관",finance_insurance,,false,,,금융/보험,"matched: 금융, 대출, 캐피탈"
https://www.jobkorea.co.kr/Recruit/GI_Read/49391366,jobkorea,고객상담,리엘브릿지,,리엘브릿지,"프리랜서 영업 팀장님 모십니다.(정책기금,자금,세무지원 등)",https://www.jobkorea.co.kr/Recruit/GI_Read/49391366?Oem_Code=C1&logpath=1&stext=%EA%B3%A0%EA%B0%9D%EC%83%81%EB%8B%B4&listno=17&sc=630,서울 금천구,신입 지원 가능,,"프리랜서 영업 팀장님 모십니다.(정책기금,자금,세무지원 등)",,,"신입 지원 가능 | 스크랩 | 프리랜서 영업 팀장님 모십니다.(정책기금,자금,세무지원 등) | 리엘브릿지 | 서울 금천구 | 컨설팅·연구·조사, 영업관리 | 신입·경력",,,false,,,기타/불명,명확한 산업 키워드 없음
https://www.jobkorea.co.kr/Recruit/GI_Read/49323180,jobkorea,고객상담,㈜메리앤영,,㈜메리앤영,"SSAT Reading, Verbal 강사모집",https://www.jobkorea.co.kr/Recruit/GI_Read/49323180?Oem_Code=C1&logpath=1&stext=%EA%B3%A0%EA%B0%9D%EC%83%81%EB%8B%B4&listno=22&sc=552,서울 강남구,경력무관,,,,,"스크랩 | SSAT Reading, Verbal 강사모집 | ㈜메리앤영 | 서울 강남구 | 학원·어학원·교육원, 학원강사 | 경력무관",education,,false,,,교육/학원,"matched: 교육, 학원, 어학"
https://www.jobkorea.co.kr/Recruit/GI_Read/49262689,jobkorea,고객상담,㈜더원에듀,영어,영어,[영어] 원장을 꿈꾸는 영어 강사/초월 성장,https://www.jobkorea.co.kr/Recruit/GI_Read/49262689?Oem_Code=C1&logpath=1&stext=%EA%B3%A0%EA%B0%9D%EC%83%81%EB%8B%B4&listno=24&sc=552,인천 서구 외 12,경력3년↑,,,,,"스크랩 | [영어] 원장을 꿈꾸는 영어 강사/초월 성장 | ㈜더원에듀 | 인천 서구 외 12 | 학원·어학원·교육원, 학원강사 | 경력3년↑ | • | 연차제도",education,,false,,,교육/학원,"matched: 교육, 학원, 어학, 에듀"
https://www.jobkorea.co.kr/Recruit/GI_Read/49333179,jobkorea,고객상담,주식회사 한솔교육,,주식회사 한솔교육,중랑구 광진구 동대문구 플라톤 독서토론논술 공부방교사 모집,https://www.jobkorea.co.kr/Recruit/GI_Read/49333179?Oem_Code=C1&logpath=1&stext=%EA%B3%A0%EA%B0%9D%EC%83%81%EB%8B%B4&listno=6&sc=808,서울 마포구,경력무관,,,,,"스크랩 | 중랑구 광진구 동대문구 플라톤 독서토론논술 공부방교사 모집 | 주식회사 한솔교육 | 서울 마포구 | 학습지·방문교육, 학습지·방문교사 | AD | 경력무관",education,,false,,,교육/학원,matched: 교육
https://www.jobkorea.co.kr/Recruit/GI_Read/49391233,jobkorea,고객상담,엔씨에이취코리아㈜,외국계,외국계,[외국계] 윤활사업부 광주/ 전남지역 필드 (현장) 영업직 채용,https://www.jobkorea.co.kr/Recruit/GI_Read/49391233?Oem_Code=C1&logpath=1&stext=%EA%B3%A0%EA%B0%9D%EC%83%81%EB%8B%B4&listno=23&sc=630,[외국계] 윤활사업부 광주/ 전남지역 필드 (현장) 영업직 채용,신입·경력,,,,,"오늘 뜬 따끈한 공고 | 스크랩 | [외국계] 윤활사업부 광주/ 전남지역 필드 (현장) 영업직 채용 | 엔씨에이취코리아㈜ | 부산 외 1 | 화학·에너지·환경, 제품영업, 법인영업, IT·기술영업 | 연봉 3,780만원~ | 신입·경력",it_platform_saas,,false,,,IT/SaaS/플랫폼,"matched: IT, SaaS, saas"
https://www.jobkorea.co.kr/Recruit/GI_Read/49391260,jobkorea,고객상담,시아의원,신논현역/최고우대,신논현역/최고우대,[신논현역/최고우대] 신입가능 시아의원 간호조무사 모집,https://www.jobkorea.co.kr/Recruit/GI_Read/49391260?Oem_Code=C1&logpath=1&stext=%EA%B3%A0%EA%B0%9D%EC%83%81%EB%8B%B4&listno=25&sc=630,서울 강남구,[신논현역/최고우대] 신입가능 시아의원 간호조무사 모집,경력무관,,,,"오늘 뜬 따끈한 공고 | 스크랩 | [신논현역/최고우대] 신입가능 시아의원 간호조무사 모집 | 시아의원 | 서울 강남구 | 의료(진료과별), 뷰티·미용사 | 경력무관",healthcare_medical;beauty_fashion,,false,,,병원/헬스케어,"matched: 의원, 의료"
https://www.jobkorea.co.kr/Recruit/GI_Read/49333173,jobkorea,고객상담,(주) 동주하,,(주) 동주하,리틀팍스여의대방어학원/ 영어학원/ 전임강사 모집/주5일근무,https://www.jobkorea.co.kr/Recruit/GI_Read/49333173?Oem_Code=C1&logpath=1&stext=%EA%B3%A0%EA%B0%9D%EC%83%81%EB%8B%B4&listno=7&sc=808,서울 영등포구,경력무관,,,,,"스크랩 | 리틀팍스여의대방어학원/ 영어학원/ 전임강사 모집/주5일근무 | (주) 동주하 | 서울 영등포구 | 학원·어학원·교육원, 학원강사, 외국어강사 | 월급 270만원~ | AD | 경력무관",education,,false,,,교육/학원,"matched: 교육, 학원, 어학"
https://www.jobkorea.co.kr/Recruit/GI_Read/49391258,jobkorea,고객상담,로안컨설팅,로안컨설팅,로안컨설팅,"[로안컨설팅] 대면 영업사원 공개채용 (영업활동비 지원/기본급,인센티브)",https://www.jobkorea.co.kr/Recruit/GI_Read/49391258?Oem_Code=C1&logpath=1&stext=%EA%B3%A0%EA%B0%9D%EC%83%81%EB%8B%B4&listno=26&sc=630,서울 금천구 외 2,경력무관,,,,,"오늘 뜬 따끈한 공고 | 스크랩 | [로안컨설팅] 대면 영업사원 공개채용 (영업활동비 지원/기본급,인센티브) | 로안컨설팅 | 서울 금천구 외 2 | 컨설팅·연구·조사, 서비스영업 | 연봉 2,800~3,300만원 | 경력무관",,,false,,,기타/불명,명확한 산업 키워드 없음
https://www.jobkorea.co.kr/Recruit/GI_Read/49391206,jobkorea,고객상담,㈜에스에스엘케이에이치,,㈜에스에스엘케이에이치,"쇼핑몰 핫핑 CS 게시판관리, 반품관리 직원 채용.",https://www.jobkorea.co.kr/Recruit/GI_Read/49391206?Oem_Code=C1&logpath=1&stext=%EA%B3%A0%EA%B0%9D%EC%83%81%EB%8B%B4&listno=29&sc=630,부산 해운대구,경력무관,,,,,"오늘 뜬 따끈한 공고 | 스크랩 | 쇼핑몰 핫핑 CS 게시판관리, 반품관리 직원 채용. | ㈜에스에스엘케이에이치 | 부산 해운대구 | 쇼핑몰·오픈마켓·소셜커머스, 인바운드상담원 | 경력무관",ecommerce_shopping,상담원;인바운드;CS,true,상담원;인바운드;CS,,이커머스/쇼핑몰,"matched: 쇼핑몰, 커머스, 오픈마켓, 반품"
https://www.jobkorea.co.kr/Recruit/GI_Read/49391196,jobkorea,고객상담,㈜파크론,,㈜파크론,파크론 CS 상담 직원 모집,https://www.jobkorea.co.kr/Recruit/GI_Read/49391196?Oem_Code=C1&logpath=1&stext=%EA%B3%A0%EA%B0%9D%EC%83%81%EB%8B%B4&listno=30&sc=630,경기 고양시,경력3년↑,,,,,"오늘 뜬 따끈한 공고 | 스크랩 | 파크론 CS 상담 직원 모집 | ㈜파크론 | 경기 고양시 | 생활용품·소비재·기타, 인바운드상담원 | 경력3년↑",,상담원;인바운드;CS,true,상담원;인바운드;CS,,기타/불명,명확한 산업 키워드 없음
https://www.jobkorea.co.kr/Recruit/GI_Read/49391179,jobkorea,고객상담,예신 대전롯데점,예신다이어트 대전롯데점,예신다이어트 대전롯데점,[예신다이어트 대전롯데점] 피부 체형관리사 모집 경력자 우대,https://www.jobkorea.co.kr/Recruit/GI_Read/49391179?Oem_Code=C1&logpath=1&stext=%EA%B3%A0%EA%B0%9D%EC%83%81%EB%8B%B4&listno=32&sc=630,[예신다이어트 대전롯데점] 피부 체형관리사 모집 경력자 우대,경력1년↑,,,,,"오늘 뜬 따끈한 공고 | 스크랩 | [예신다이어트 대전롯데점] 피부 체형관리사 모집 경력자 우대 | 예신 대전롯데점 | 대전 서구 | 뷰티·미용, 뷰티·미용사 | 경력1년↑",beauty_fashion,,false,,,외식/서비스,"matched: 미용, 뷰티"
https://www.jobkorea.co.kr/Recruit/GI_Read/49391155,jobkorea,고객상담,태창미디어넷 주식회사,,태창미디어넷 주식회사,태창미디어넷 나주 센터 전산 사무원 8개월 계약직 근무 구인합니다,https://www.jobkorea.co.kr/Recruit/GI_Read/49391155?Oem_Code=C1&logpath=1&stext=%EA%B3%A0%EA%B0%9D%EC%83%81%EB%8B%B4&listno=34&sc=630,전남 나주시,경력무관,,태창미디어넷 나주 센터 전산 사무원 8개월 계약직 근무 구인합니다,,,"오늘 뜬 따끈한 공고 | 스크랩 | 태창미디어넷 나주 센터 전산 사무원 8개월 계약직 근무 구인합니다 | 태창미디어넷 주식회사 | 전남 나주시 | 네트워크·통신서비스, 사무담당자 | 경력무관",telecom_media,,false,,,통신,matched: 통신
https://www.jobkorea.co.kr/Recruit/GI_Read/49322656,jobkorea,고객상담,멘사수학학원,,멘사수학학원,멘사수학학원에서 함께하실 강사님을 기다립니다,https://www.jobkorea.co.kr/Recruit/GI_Read/49322656?Oem_Code=C1&logpath=1&stext=%EA%B3%A0%EA%B0%9D%EC%83%81%EB%8B%B4&listno=10&sc=808,광주 북구,경력무관,,,,,"스크랩 | 멘사수학학원에서 함께하실 강사님을 기다립니다 | 멘사수학학원 | 광주 북구 | 학원·어학원·교육원, 학원강사 | 월급 220만원~ | AD | 경력무관",education,,false,,,교육/학원,"matched: 교육, 학원, 어학"
https://www.jobkorea.co.kr/Recruit/GI_Read/49391143,jobkorea,고객상담,㈜플씨드,,㈜플씨드,2026년 주식회사 플씨드 판촉팀 상담직원 모집합니다.,https://www.jobkorea.co.kr/Recruit/GI_Read/49391143?Oem_Code=C1&logpath=1&stext=%EA%B3%A0%EA%B0%9D%EC%83%81%EB%8B%B4&listno=36&sc=630,대구 달서구,2026년 주식회사 플씨드 판촉팀 상담직원 모집합니다.,경력무관,,,,"오늘 뜬 따끈한 공고 | 스크랩 | 2026년 주식회사 플씨드 판촉팀 상담직원 모집합니다. | ㈜플씨드 | 대구 달서구 | 쇼핑몰·오픈마켓·소셜커머스, 인바운드상담원 | 월급 220만원~ | 경력무관",ecommerce_shopping,상담원;인바운드,true,상담원;인바운드,,이커머스/쇼핑몰,"matched: 쇼핑몰, 커머스, 오픈마켓"
https://www.jobkorea.co.kr/Recruit/GI_Read/49391124,jobkorea,고객상담,케이에이씨,소녀폰,소녀폰,[소녀폰] 대구칠곡점 지점장 채용,https://www.jobkorea.co.kr/Recruit/GI_Read/49391124?Oem_Code=C1&logpath=1&stext=%EA%B3%A0%EA%B0%9D%EC%83%81%EB%8B%B4&listno=38&sc=630,[소녀폰] 대구칠곡점 지점장 채용,경력1년↑,,,,,"오늘 뜬 따끈한 공고 | 스크랩 | [소녀폰] 대구칠곡점 지점장 채용 | 케이에이씨 | 대구 북구 | 백화점·유통·도소매, 제품영업, 인바운드상담원, 매장관리자 | 경력1년↑",,상담원;인바운드,true,상담원;인바운드,,제조/유통,"matched: 유통, 제품"
https://www.jobkorea.co.kr/Recruit/GI_Read/49240325,jobkorea,고객상담,원영어수학학원,,원영어수학학원,"원학원에서 영어(초, 중등 전임) 선생님을 모십니다.",https://www.jobkorea.co.kr/Recruit/GI_Read/49240325?Oem_Code=C1&logpath=1&stext=%EA%B3%A0%EA%B0%9D%EC%83%81%EB%8B%B4&listno=44&sc=552,전남 광양시,경력무관,,,,,"스크랩 | 원학원에서 영어(초, 중등 전임) 선생님을 모십니다. | 원영어수학학원 | 전남 광양시 | 학원·어학원·교육원, 학원강사, 외국어강사 | 월급 230~260만원 | 경력무관",education,,false,,,교육/학원,"matched: 교육, 학원, 어학"
https://www.jobkorea.co.kr/Recruit/GI_Read/49390979,jobkorea,고객상담,㈜국민렌탈,안성,안성,[안성] 영업팀 채용,https://www.jobkorea.co.kr/Recruit/GI_Read/49390979?Oem_Code=C1&logpath=1&stext=%EA%B3%A0%EA%B0%9D%EC%83%81%EB%8B%B4&listno=42&sc=630,경기 안성시 외 3,경력무관,,,,,"오늘 뜬 따끈한 공고 | 스크랩 | [안성] 영업팀 채용 | ㈜국민렌탈 | 경기 안성시 외 3 | 렌탈·임대·리스, 서비스영업, 영업관리, 영업지원 | 경력무관",rental_subscription_as;real_estate_housing,,false,,,렌탈/구독/AS,"matched: 렌탈, 리스, AS"
https://www.jobkorea.co.kr/Recruit/GI_Read/49390939,jobkorea,고객상담,법률사무소 백신,,법률사무소 백신,법률사무소 백신 개인회생 상담영업 사무원 모집,https://www.jobkorea.co.kr/Recruit/GI_Read/49390939?Oem_Code=C1&logpath=1&stext=%EA%B3%A0%EA%B0%9D%EC%83%81%EB%8B%B4&listno=43&sc=630,서울 동대문구,경력,,,,,"오늘 뜬 따끈한 공고 | 스크랩 | 법률사무소 백신 개인회생 상담영업 사무원 모집 | 법률사무소 백신 | 서울 동대문구 | 회계·세무·법무, 아웃바운드상담원 | 월급 350~700만원 | 경력",,상담원;아웃바운드,true,상담원;아웃바운드,,기타/불명,명확한 산업 키워드 없음
https://www.jobkorea.co.kr/Recruit/GI_Read/49320141,jobkorea,고객상담,맥스스터디(MAX STUDY)학원,,맥스스터디(MAX STUDY)학원,영어/수학 선생님을 모십니다(동작구 상도동),https://www.jobkorea.co.kr/Recruit/GI_Read/49320141?Oem_Code=C1&logpath=1&stext=%EA%B3%A0%EA%B0%9D%EC%83%81%EB%8B%B4&listno=12&sc=808,서울 동작구,신입 지원 가능,,,,,"신입 지원 가능 | 스크랩 | 영어/수학 선생님을 모십니다(동작구 상도동) | 맥스스터디(MAX STUDY)학원 | 서울 동작구 | 학원·어학원·교육원, 학원강사 | 시급 40,000원~ | AD | 신입·경력",education,,false,,,교육/학원,"matched: 교육, 학원, 어학"
https://www.jobkorea.co.kr/Recruit/GI_Read/49390909,jobkorea,고객상담,㈜커먼오리진스,COOR,COOR,[COOR] 쿠어 CX담당자,https://www.jobkorea.co.kr/Recruit/GI_Read/49390909?Oem_Code=C1&logpath=1&stext=%EA%B3%A0%EA%B0%9D%EC%83%81%EB%8B%B4&listno=46&sc=630,서울 강남구,경력1년↑,,,,,"오늘 뜬 따끈한 공고 | 스크랩 | [COOR] 쿠어 CX담당자 | ㈜커먼오리진스 | 서울 강남구 | 섬유·의류·패션, 인바운드상담원, 고객센터관리자 | 경력1년↑",beauty_fashion,고객센터;상담원;인바운드,true,고객센터;상담원;인바운드,,기타/불명,명확한 산업 키워드 없음
https://www.jobkorea.co.kr/Recruit/GI_Read/49390848,jobkorea,고객상담,닥터스칼프,,닥터스칼프,"닥터스칼프 해운대점에서 두피 관리사님을 구합니다(실장,관리사분 각각)",https://www.jobkorea.co.kr/Recruit/GI_Read/49390848?Oem_Code=C1&logpath=1&stext=%EA%B3%A0%EA%B0%9D%EC%83%81%EB%8B%B4&listno=47&sc=630,부산 해운대구,신입 지원 가능,,,,,"신입 지원 가능 | 스크랩 | 닥터스칼프 해운대점에서 두피 관리사님을 구합니다(실장,관리사분 각각) | 닥터스칼프 | 부산 해운대구 | 뷰티·미용, 뷰티·미용사 | 신입·경력1년↑",beauty_fashion,,false,,,외식/서비스,"matched: 미용, 뷰티"
